BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
20112,2016,Residential,Seattle,WA,98126,1990,28033,Multifamily Housing,31.60000038,32.59999847,68.09999847,70.59999847,883109.875,910793.0,0.0,466238,416872
20120,2016,Residential,Seattle,WA,98144,1986,39816,Multifamily Housing,34.5,36.79999924,108.1999969,115.6999969,1372574.75,1466592.75,0.0,1372575,0
20130,2016,NonResidential,Seattle,WA,98115,1910,23931,Worship Facility,20.70000076,0.0,36.40000153,0.0,496477.3125,0.0,0.0,167075,329402
20132,2016,NonResidential,Seattle,WA,98103,1948,21393,Worship Facility,39.5,45.90000153,67.5,76.90000153,845961.375,981916.5,0.0,266359,579602
20133,2016,Residential,Seattle,WA,98104,1915,150374,Multifamily Housing,89.80000305,93.80000305,148.3999939,153.1999969,7618626.5,7961096.0,0.0,2194730,5423896
20138,2016,Residential,Seattle,WA,98144,2010,78005,Multifamily Housing,27.0,28.10000038,67.5,70.30000305,1719814.625,1788246.625,0.0,1193396,526418
20140,2016,Residential,Seattle,WA,98144,1956,20400,Multifamily Housing,48.5,51.20000076,152.3000031,160.8000031,991513.875,1047338.5,0.0,991514,0
20141,2016,NonResidential,Seattle,WA,98144,1990,47560,Distribution Center,24.0,25.89999962,51.09999847,53.09999847,1132489.625,1221954.375,0.0,583296,549194
20145,2016,NonResidential,Seattle,WA,98104,2006,62334,Senior Care Community,21.0,22.29999924,41.59999847,44.40000153,1076733.25,1147752.25,0.0,481168,595565
20153,2016,Residential,Seattle,WA,98115,1982,41664,Multifamily Housing,22.89999962,24.60000038,71.80000305,77.30000305,952895.625,1024789.0,0.0,952895,0
20160,2016,NonResidential,Seattle,WA,98105,1930,20960,Residence Hall/Dormitory,71.59999847,79.5,107.90000149999999,117.59999850000001,1500309.75,1667310.5,0.0,328800,1171510
20162,2016,Residential,Seattle,WA,98101,2012,67403,Multifamily Housing,79.59999847,86.40000153,140.3999939,147.5,5364026.0,5821140.5,0.0,1833204,3530822
20163,2016,Residential,Seattle,WA,98101,2008,517164,Multifamily Housing,25.20000076,25.20000076,73.80000305,73.80000305,10593982.0,10593982.0,0.0,9528945,1065036
20164,2016,Residential,Seattle,WA,98101,1929,30180,Multifamily Housing,58.59999847,62.79999924,107.8000031,112.1999969,2228675.5,2386365.75,0.0,840618,1388058
20166,2016,NonResidential,Seattle,WA,98121,1910,28800,College/University,24.89999962,26.89999962,72.80000305,77.19999695,717056.375,773795.625,0.0,642346,74710
20167,2016,NonResidential,Seattle,WA,98121,1957,21600,K-12 School,58.40000153,65.5,120.3000031,127.8000031,1261536.75,1415640.0,0.0,609724,651813
20168,2016,NonResidential,Seattle,WA,98101,1995,22860,K-12 School,40.70000076,43.29999924,127.90000149999999,136.1000061,931148.625,990507.3125,0.0,931148,0
20169,2016,Residential,Seattle,WA,98103,1990,25490,Multifamily Housing,27.39999962,29.20000076,85.90000153,91.69999695,697397.875,744687.3125,0.0,697398,0
20170,2016,Residential,Seattle,WA,98118,2010,387971,Multifamily Housing,26.20000076,27.10000038,61.09999847,63.40000153,10614234.0,10984338.0,0.0,6518153,4096080
20179,2016,Residential,Seattle,WA,98105,1966,25137,Multifamily Housing,30.5,32.5,95.80000305,102.0999985,767297.8125,817703.125,0.0,767298,0
20182,2016,NonResidential,Seattle,WA,98105,1972,26366,Worship Facility,33.70000076,37.79999924,61.0,65.30000305,888031.875,996850.0,0.0,323802,564230
20186,2016,Residential,Seattle,WA,98126,1992,31236,Multifamily Housing,29.39999962,30.70000076,92.19999695,96.5,917194.625,959916.8125,0.0,917194,0
20187,2016,Residential,Seattle,WA,98122,2005,140759,Multifamily Housing,30.10000038,31.89999962,82.19999695,85.69999695,4230514.0,4496901.0,0.0,3412619,817894
20188,2016,Residential,Seattle,WA,98106,1999,27119,Multifamily Housing,26.89999962,28.29999924,84.5,88.90000153,596242.1875,627235.6875,0.0,596242,0
20197,2016,NonResidential,Seattle,WA,98118,1965,21732,Worship Facility,39.59999847,43.40000153,87.69999695,91.59999847,860364.1875,942745.6875,0.0,479159,381205
20198,2016,Residential,Seattle,WA,98118,1961,43752,Multifamily Housing,34.20000076,36.40000153,107.5,114.40000149999999,1497496.5,1594122.125,0.0,1497496,0
20199,2016,Residential,Seattle,WA,98118,1968,60270,Multifamily Housing,25.10000038,26.29999924,78.80000305,82.5,1359764.875,1424020.625,0.0,1359765,0
20201,2016,Residential,Seattle,WA,98118,1968,160561,Multifamily Housing,36.70000076,39.79999924,65.09999847,68.80000305,5885427.5,6396446.0,0.0,2045497,3839930
20207,2016,Residential,Seattle,WA,98118,1969,34678,Multifamily Housing,32.5,34.09999847,102.1999969,107.0,1128208.125,1181549.625,0.0,1128208,0
20209,2016,Residential,Seattle,WA,98199,1977,22394,Multifamily Housing,33.20000076,35.20000076,104.4000015,110.6999969,744244.6875,789306.3125,0.0,744245,0
20210,2016,Residential,Seattle,WA,98102,2007,145812,Multifamily Housing,45.79999924,47.59999847,101.8000031,105.3000031,5707529.5,5932130.0,0.0,3198769,2508760
20211,2016,NonResidential,Seattle,WA,98107,1945,21060,Non-Refrigerated Warehouse,14.30000019,15.60000038,37.09999847,39.29999924,350264.5938,380806.5938,0.0,258178,92087
20212,2016,NonResidential,Seattle,WA,98107,1960,20539,Retail Store,81.0,81.80000305,198.3999939,199.3000031,1678458.75,1695247.625,0.0,1123427,555032
20217,2016,Specialty,Seattle,WA,98115,1958,38624,K-12 School,34.40000153,37.79999924,76.40000153,81.19999695,1424157.25,1564929.125,0.0,798804,625352
20222,2016,Residential,Seattle,WA,98102,1985,22874,Multifamily Housing,26.29999924,27.70000076,82.59999847,87.0,601813.125,633873.875,0.0,601813,0
20223,2016,Residential,Seattle,WA,98125,1965,21469,Multifamily Housing,23.79999924,25.10000038,74.69999695,78.90000153,510528.5,539732.375,0.0,510528,0
20224,2016,Residential,Seattle,WA,98125,1984,50252,Multifamily Housing,38.40000153,40.70000076,120.5,127.8000031,1928562.0,2044956.25,0.0,1928562,0
20228,2016,Residential,Seattle,WA,98133,1978,22824,Multifamily Housing,29.0,30.5,91.09999847,95.80000305,593953.375,625007.125,0.0,593953,0
20230,2016,Residential,Seattle,WA,98133,1988,57338,Multifamily Housing,27.0,28.39999962,84.90000153,89.09999847,1168017.75,1224890.25,0.0,1168018,0
20232,2016,Residential,Seattle,WA,98125,1928,93502,Multifamily Housing,34.09999847,36.29999924,75.40000153,81.40000153,3185005.75,3392243.75,0.0,1773834,1411172
20234,2016,Residential,Seattle,WA,98105,1909,20260,Multifamily Housing,31.10000038,30.79999924,97.69999695,96.80000305,630214.3125,624285.0,0.0,630214,0
20237,2016,NonResidential,Seattle,WA,98105,1900,32960,Retail Store,24.70000076,24.70000076,77.5,77.5,813641.0,813641.0,0.0,813641,0
20241,2016,NonResidential,Seattle,WA,98105,1921,29636,Other - Entertainment/Public Assembly,23.20000076,23.20000076,73.0,73.0,688641.8125,688641.8125,0.0,688642,0
20242,2016,NonResidential,Seattle,WA,98105,1930,20571,Hotel,34.79999924,36.90000153,109.3000031,116.0,716279.6875,759756.5,0.0,716279,0
20243,2016,Residential,Seattle,WA,98105,1956,23742,Multifamily Housing,26.10000038,28.20000076,82.0,88.40000153,620154.375,668509.5,0.0,620154,0
20246,2016,Residential,Seattle,WA,98105,1964,22344,Multifamily Housing,28.39999962,30.39999962,89.30000305,95.5,635222.875,679473.625,0.0,635223,0
20251,2016,Residential,Seattle,WA,98105,1981,24492,Multifamily Housing,27.70000076,29.70000076,86.90000153,93.40000153,585736.625,629576.3125,0.0,585737,0
20252,2016,Residential,Seattle,WA,98105,1962,31075,Multifamily Housing,21.89999962,23.60000038,68.90000153,74.19999695,682088.875,734331.375,0.0,682089,0
20258,2016,Residential,Seattle,WA,98105,1925,28700,Multifamily Housing,30.89999962,33.29999924,97.0,104.5999985,887017.125,956418.125,0.0,887017,0
20263,2016,Residential,Seattle,WA,98105,1924,22542,Multifamily Housing,29.29999924,30.60000038,69.0,73.40000153,659368.625,690908.0,0.0,412960,246409
20264,2016,Residential,Seattle,WA,98105,1923,24680,Multifamily Housing,32.59999847,35.20000076,72.19999695,78.90000153,803533.3125,868611.1875,0.0,448683,354850
20265,2016,Residential,Seattle,WA,98105,1928,63837,Multifamily Housing,40.70000076,44.20000076,95.0,104.5999985,2568377.75,2784970.5,0.0,1576289,992089
20266,2016,NonResidential,Seattle,WA,98105,1926,47992,Worship Facility,63.29999924,73.30000305,107.1999969,118.3000031,3040195.5,3518393.25,0.0,934028,2106168
20267,2016,Residential,Seattle,WA,98105,1916,22320,Multifamily Housing,77.59999847,85.90000153,140.8999939,149.5,1646088.5,1821250.25,0.0,602752,1043336
20273,2016,NonResidential,Seattle,WA,98105,1993,28572,Residence Hall/Dormitory,123.5,125.4000015,242.5,244.5,2717863.25,2759011.75,0.0,1187175,1530688
20274,2016,Residential,Seattle,WA,98105,1964,26639,Multifamily Housing,26.70000076,28.29999924,83.90000153,89.0,711594.0,755167.0,0.0,711594,0
20279,2016,Residential,Seattle,WA,98105,1963,34735,Multifamily Housing,28.29999924,30.39999962,88.90000153,95.5,783355.125,841625.5,0.0,783355,0
20280,2016,Residential,Seattle,WA,98105,1963,25568,Multifamily Housing,35.0,37.0,110.0,116.1999969,705948.3125,745974.0,0.0,705948,0
20281,2016,Residential,Seattle,WA,98105,1927,25904,Multifamily Housing,36.5,39.09999847,80.30000305,87.40000153,945745.6875,1012997.125,0.0,520537,425209
20296,2016,Residential,Seattle,WA,98105,1941,24548,Multifamily Housing,33.09999847,35.29999924,103.9000015,110.8000031,811907.625,866224.1875,0.0,811908,0
20297,2016,Residential,Seattle,WA,98105,1970,71827,Multifamily Housing,35.20000076,37.79999924,110.59999850000001,118.8000031,1884194.625,2024001.75,0.0,1884194,0
20303,2016,Residential,Seattle,WA,98102,2008,145350,Multifamily Housing,26.79999924,27.89999962,80.40000153,82.90000153,3897250.25,4052458.75,0.0,3630201,267049
20304,2016,Residential,Seattle,WA,98105,2004,169931,Multifamily Housing,27.0,28.0,84.80000305,87.80000305,3091348.25,3202201.5,0.0,3091348,0
20307,2016,Residential,Seattle,WA,98105,1998,69452,Multifamily Housing,41.59999847,44.20000076,110.09999850000001,114.6999969,2885740.5,3069203.75,0.0,2210349,675391
20308,2016,Residential,Seattle,WA,98105,1999,47791,Multifamily Housing,23.89999962,24.89999962,75.19999695,78.09999847,1144018.25,1187953.75,0.0,1144018,0
20309,2016,Residential,Seattle,WA,98125,1969,29683,Multifamily Housing,32.29999924,33.90000153,98.30000305,103.4000015,957419.6875,1005687.125,0.0,914834,42586
20310,2016,Residential,Seattle,WA,98136,2003,40791,Multifamily Housing,39.09999847,41.59999847,90.5,94.59999847,1731455.75,1845625.25,0.0,1048835,682621
20311,2016,Residential,Seattle,WA,98103,1971,56319,Multifamily Housing,47.59999847,51.40000153,122.59999850000001,133.6000061,2681050.5,2892510.0,0.0,1957162,723888
20312,2016,Residential,Seattle,WA,98107,1975,30948,Multifamily Housing,20.10000038,21.60000038,63.20000076,68.0,623322.3125,669900.5,0.0,623322,0
20316,2016,Residential,Seattle,WA,98107,1988,39319,Multifamily Housing,30.79999924,32.40000153,96.69999695,101.6999969,948224.625,997496.6875,0.0,948224,0
20320,2016,Residential,Seattle,WA,98116,1984,41443,Multifamily Housing,38.70000076,40.79999924,121.5,128.1999969,1604129.75,1691910.125,0.0,1604130,0
20321,2016,Residential,Seattle,WA,98125,1975,130680,Multifamily Housing,26.89999962,29.0,84.5,91.0,3515821.0,3786654.0,0.0,3515820,0
20323,2016,NonResidential,Seattle,WA,98104,1982,115775,Residence Hall/Dormitory,16.5,17.39999962,51.70000076,54.59999847,2882489.75,3042217.25,0.0,2882489,0
20324,2016,NonResidential,Seattle,WA,98115,2000,31386,Worship Facility,37.59999847,0.0,89.0,0.0,1128179.125,0.0,0.0,710478,417701
20325,2016,Specialty,Seattle,WA,98115,1989,21500,K-12 School,69.59999847,73.90000153,144.8999939,149.5,6689184.0,7109712.5,0.0,3307692,3381491
20330,2016,Residential,Seattle,WA,98101,1989,140778,Multifamily Housing,29.29999924,31.0,92.09999847,97.30000305,2834238.5,2993138.0,0.0,2834238,0
20340,2016,Residential,Seattle,WA,98105,1961,30834,Multifamily Housing,21.0,22.5,65.90000153,70.80000305,606111.0,650822.3125,0.0,606111,0
20343,2016,Residential,Seattle,WA,98119,2002,21536,Multifamily Housing,21.60000038,21.60000038,67.80000305,67.80000305,464720.5938,464720.5938,0.0,464721,0
20350,2016,Residential,Seattle,WA,98133,1988,47873,Multifamily Housing,21.20000076,22.10000038,66.59999847,69.30000305,1016146.875,1057211.625,0.0,1016147,0
20360,2016,Residential,Seattle,WA,98126,1985,39581,Multifamily Housing,21.60000038,23.20000076,67.69999695,72.90000153,853314.5,918342.125,0.0,853314,0
20361,2016,Residential,Seattle,WA,98119,1989,23177,Multifamily Housing,22.39999962,23.79999924,70.40000153,74.69999695,488515.4063,518426.5938,0.0,488515,0
20362,2016,Residential,Seattle,WA,98109,1991,54360,Multifamily Housing,34.09999847,36.5,107.0,114.5,1544388.5,1652666.75,0.0,1544388,0
20369,2016,NonResidential,Seattle,WA,98103,2012,84116,Office,48.0,48.0,149.3999939,149.3999939,2641681.75,2641681.75,0.0,2605669,36012
20372,2016,NonResidential,Seattle,WA,98121,1925,104000,Hotel,83.59999847,86.90000153,176.6000061,180.1000061,8690648.0,9037184.0,3578548.25,4159822,952277
20376,2016,Specialty,Seattle,WA,98144,1971,55206,K-12 School,42.5,47.90000153,96.09999847,104.0999985,2345752.5,2644410.5,0.0,1359846,985906
20377,2016,NonResidential,Seattle,WA,98144,1981,78374,Senior Care Community,56.59999847,57.90000153,177.8000031,181.8999939,3321035.75,3397766.5,0.0,3321035,0
20383,2016,Residential,Seattle,WA,98126,1992,121037,Multifamily Housing,29.29999924,30.39999962,91.90000153,95.40000153,2391566.25,2482668.25,0.0,2391566,0
20387,2016,NonResidential,Seattle,WA,98107,2007,38784,Non-Refrigerated Warehouse,54.70000076,56.29999924,153.8999939,155.6000061,1841154.25,1894318.875,0.0,1553414,287740
20389,2016,Residential,Seattle,WA,98119,1984,26568,Multifamily Housing,21.79999924,23.39999962,68.40000153,73.5,578854.125,622114.1875,0.0,578854,0
20390,2016,Residential,Seattle,WA,98107,2007,182494,Multifamily Housing,29.20000076,30.29999924,67.59999847,69.59999847,5249190.0,5453552.5,0.0,3184162,2065027
20391,2016,Residential,Seattle,WA,98107,2007,113462,Multifamily Housing,19.10000038,19.39999962,60.0,61.09999847,2167888.25,2206252.0,0.0,2167888,0
20393,2016,NonResidential,Seattle,WA,98134,1969,41790,Social/Meeting Hall,52.09999847,54.59999847,143.8999939,146.5,2177075.0,2283131.0,0.0,1782740,394335
20395,2016,NonResidential,Seattle,WA,98104,1900,39960,Office,54.5,59.79999924,131.8000031,137.3000031,2178690.5,2388675.5,0.0,1424622,754068
20396,2016,NonResidential,Seattle,WA,98101,1900,33300,Non-Refrigerated Warehouse,3.0,3.0,9.5,9.5,90558.70313,90558.70313,0.0,90559,0
20397,2016,NonResidential,Seattle,WA,98101,1926,36240,Hotel,59.29999924,66.0,93.40000153,101.5,2147968.25,2390584.0,1158118.25,456350,533500
20398,2016,NonResidential,Seattle,WA,98101,1922,39320,Social/Meeting Hall,77.40000153,83.09999847,136.6999969,143.3999939,3042875.5,3269279.75,1165335.75,957761,919779
20401,2016,Residential,Seattle,WA,98104,1907,41452,Multifamily Housing,38.79999924,42.59999847,64.69999695,69.5,1606981.25,1764693.125,0.0,475407,1131574
20402,2016,NonResidential,Seattle,WA,98104,1908,41536,Performing Arts,65.90000153,65.90000153,206.8000031,206.8000031,2735166.0,2735166.0,0.0,2735166,0
20403,2016,Residential,Seattle,WA,98104,1916,45320,Multifamily Housing,72.80000305,77.5,129.1000061,134.6000061,3300549.25,3513515.5,0.0,1142232,2158317
20406,2016,NonResidential,Seattle,WA,98104,1909,35820,Hotel,92.69999695,99.09999847,155.3000031,162.0,3321603.0,3547995.75,0.0,993349,2328254
20407,2016,Residential,Seattle,WA,98117,2003,42984,Multifamily Housing,37.79999924,39.20000076,108.90000149999999,113.09999850000001,1249939.25,1294698.625,0.0,1094277,155662
20415,2016,NonResidential,Seattle,WA,98116,1922,33462,K-12 School,68.90000153,81.5,93.09999847,107.09999850000001,3987215.5,4719841.5,0.0,574940,3412276
20419,2016,NonResidential,Seattle,WA,98116,1965,49744,K-12 School,42.20000076,48.70000076,64.40000153,72.09999847,2096835.5,2421669.75,0.0,478349,1618486
20425,2016,NonResidential,Seattle,WA,98116,1923,37816,Worship Facility,37.0,41.09999847,76.30000305,80.59999847,1411305.5,1565229.75,0.0,682782,728523
20427,2016,NonResidential,Seattle,WA,98116,1926,23315,Office,81.30000305,89.5,185.6999969,194.3000031,1354000.625,1490972.375,0.0,799029,554971
20428,2016,NonResidential,Seattle,WA,98116,1930,20700,Non-Refrigerated Warehouse,206.1000061,209.89999390000003,299.2999878,302.2999878,4265815.0,4345884.5,0.0,821211,3444604
20430,2016,Residential,Seattle,WA,98116,1979,82876,Multifamily Housing,47.90000153,51.79999924,115.3000031,126.6999969,3093583.0,3348471.0,0.0,2010318,1083265
20432,2016,Residential,Seattle,WA,98116,2008,142099,Multifamily Housing,80.80000305,81.30000305,231.1999969,231.6999969,14332778.0,14421182.0,0.0,12422213,1910564
20433,2016,NonResidential,Seattle,WA,98116,1948,41521,Other - Recreation,116.0,123.6999969,243.5,251.5,3343550.0,3563789.75,0.0,1676726,1666824
20435,2016,NonResidential,Seattle,WA,98126,1946,25762,Supermarket/Grocery Store,74.0,74.0,232.39999390000003,232.39999390000003,1906384.875,1906384.875,0.0,1906385,0
20437,2016,Residential,Seattle,WA,98126,2010,213016,Multifamily Housing,31.0,31.89999962,71.90000153,72.90000153,5149928.5,5305597.0,0.0,3134145,2015783
20439,2016,NonResidential,Seattle,WA,98126,1984,33334,Fitness Center/Health Club/Gym,122.4000015,128.1000061,232.3000031,238.39999390000003,6118300.5,6405464.5,0.0,2484706,3633594
20440,2016,NonResidential,Seattle,WA,98126,1981,43387,Office,59.70000076,59.90000153,172.0,172.0,2686765.0,2695090.5,0.0,2352594,334171
20441,2016,Residential,Seattle,WA,98126,1960,23983,Multifamily Housing,31.60000038,33.09999847,99.19999695,103.9000015,908203.625,951095.3125,0.0,908203,0
20444,2016,Residential,Seattle,WA,98126,1963,29351,Multifamily Housing,23.70000076,25.20000076,74.5,79.19999695,614044.6875,653273.125,0.0,614045,0
20445,2016,Residential,Seattle,WA,98126,2003,106976,Multifamily Housing,44.5,46.59999847,119.8000031,126.1999969,4358944.5,4572805.5,0.0,3428637,930307
20447,2016,Residential,Seattle,WA,98112,1920,25475,Multifamily Housing,43.90000153,47.90000153,62.09999847,66.30000305,1118772.75,1219558.5,0.0,194870,923903
20452,2016,Residential,Seattle,WA,98112,1968,40779,Multifamily Housing,32.29999924,34.09999847,101.4000015,107.09999850000001,1234573.875,1303229.25,0.0,1234574,0
20456,2016,Residential,Seattle,WA,98119,1965,38328,Multifamily Housing,35.5,38.20000076,111.5,119.8000031,1093724.375,1175588.75,0.0,1093724,0
20470,2016,NonResidential,Seattle,WA,98125,1979,39350,Supermarket/Grocery Store,6.5,6.5,20.39999962,20.39999962,267135.0938,267135.0938,0.0,267135,0
20472,2016,Residential,Seattle,WA,98125,2008,193691,Multifamily Housing,43.29999924,47.5,97.0,104.3000031,6649938.0,7297443.0,0.0,3786865,2863072
20474,2016,NonResidential,Seattle,WA,98125,1949,22405,Other,189.1000061,192.3000031,324.0,326.2000122,3498214.75,3556717.25,0.0,1110079,2388136
20480,2016,Residential,Seattle,WA,98125,1971,86283,Multifamily Housing,43.29999924,46.40000153,113.5,122.1999969,3739029.75,4003981.25,0.0,2805207,933823
20484,2016,Residential,Seattle,WA,98125,2001,57775,Multifamily Housing,28.79999924,29.79999924,90.40000153,93.59999847,2536760.75,2627013.0,0.0,2536760,0
20490,2016,Residential,Seattle,WA,98125,2001,320739,Multifamily Housing,51.0,53.0,110.40000149999999,114.0,9162048.0,9526555.0,0.0,4887650,4274397
20493,2016,Residential,Seattle,WA,98125,1986,67624,Multifamily Housing,22.79999924,23.89999962,71.59999847,75.19999695,1541897.875,1618610.125,0.0,1541898,0
20494,2016,Specialty,Seattle,WA,98125,2013,32590,Other,41.79999924,46.20000076,84.5,89.09999847,1361794.25,1505296.875,0.0,632722,729072
20496,2016,Residential,Seattle,WA,98133,1978,73234,Multifamily Housing,27.79999924,29.0,87.40000153,91.09999847,1808401.375,1886584.125,0.0,1808401,0
20497,2016,Residential,Seattle,WA,98121,1988,145018,Multifamily Housing,37.70000076,39.20000076,118.3000031,123.1999969,2249449.75,2340786.5,0.0,2249449,0
20500,2016,NonResidential,Seattle,WA,98108,1985,37500,Non-Refrigerated Warehouse,29.5,31.10000038,92.19999695,97.19999695,1811506.375,1908057.875,0.0,1799898,11608
20503,2016,NonResidential,Seattle,WA,98122,1990,39000,Medical Office,67.09999847,68.09999847,192.3000031,193.3999939,2615247.75,2654904.25,0.0,2275174,340073
20506,2016,NonResidential,Seattle,WA,98116,1924,22180,Other - Mall,229.39999390000003,234.89999390000003,492.70001219999995,496.20001219999995,5089083.0,5211179.5,0.0,2671917,2417166
20644,2016,Residential,Seattle,WA,98122,1984,66885,Multifamily Housing,31.70000076,33.0,99.59999847,103.8000031,1423929.125,1483792.875,0.0,1423929,0
20509,2016,Residential,Seattle,WA,98116,2007,28560,Multifamily Housing,41.90000153,44.90000153,78.09999847,81.30000305,738592.0,791475.8125,0.0,288082,450510
20512,2016,Residential,Seattle,WA,98122,1980,52166,Multifamily Housing,33.0,35.90000153,103.5,112.59999850000001,1433573.25,1560121.75,0.0,1433573,0
20515,2016,Specialty,Seattle,WA,98144,1971,51704,K-12 School,34.79999924,38.0,83.69999695,87.09999847,1799402.75,1965120.125,0.0,1167845,631557
20519,2016,NonResidential,Seattle,WA,98144,1969,25920,Distribution Center,47.09999847,46.79999924,140.8000031,138.8000031,1219744.75,1212529.75,0.0,1133481,86264
20520,2016,NonResidential,Seattle,WA,98144,1953,25480,Refrigerated Warehouse,29.10000038,29.10000038,91.40000153,91.40000153,741287.1875,741287.1875,0.0,741287,0
20522,2016,NonResidential,Seattle,WA,98144,1970,31000,Non-Refrigerated Warehouse,74.19999695,74.69999695,227.39999390000003,227.89999390000003,2301043.75,2315087.75,0.0,2216816,84227
20523,2016,NonResidential,Seattle,WA,98144,1961,29740,Office,48.90000153,51.09999847,139.0,141.3000031,1467060.25,1533262.0,0.0,1259195,207865
20525,2016,NonResidential,Seattle,WA,98144,1954,23236,Distribution Center,18.70000076,20.79999924,39.20000076,41.40000153,433871.0,484136.8125,0.0,217294,216577
20526,2016,NonResidential,Seattle,WA,98144,2009,38075,Office,50.5,53.5,151.8000031,161.1000061,1921801.25,2035301.25,0.0,1799412,122389
20529,2016,Residential,Seattle,WA,98144,1969,139530,Multifamily Housing,35.5,38.70000076,103.5999985,112.09999850000001,3944933.5,4305973.0,0.0,3527676,417257
20531,2016,NonResidential,Seattle,WA,98144,1970,39170,Office,60.0,63.40000153,126.90000149999999,130.1000061,2130673.75,2252219.5,0.0,1085835,1044839
20532,2016,Specialty,Seattle,WA,98134,1977,36070,Other - Recreation,21.60000038,23.20000076,68.0,72.69999695,1441665.375,1542945.125,0.0,1441665,0
20534,2016,Residential,Seattle,WA,98103,2002,34542,Multifamily Housing,48.5,50.40000153,95.69999695,97.69999695,1237655.25,1286488.75,0.0,546745,690910
20541,2016,NonResidential,Seattle,WA,98144,1963,20047,Other - Services,5.900000095,6.400000095,18.39999962,20.10000038,117438.3984,128383.8984,0.0,117438,0
20542,2016,Residential,Seattle,WA,98144,1968,37080,Multifamily Housing,31.29999924,33.29999924,98.40000153,104.5999985,1162007.625,1235777.0,0.0,1162007,0
20543,2016,Residential,Seattle,WA,98108,2002,22108,Multifamily Housing,36.29999924,38.09999847,114.09999850000001,119.8000031,791035.5,830420.0,0.0,791035,0
20552,2016,NonResidential,Seattle,WA,98134,1914,20000,Retail Store,27.89999962,27.89999962,87.59999847,87.59999847,557863.6875,557863.6875,0.0,557864,0
20556,2016,NonResidential,Seattle,WA,98134,1955,32400,Non-Refrigerated Warehouse,7.599999905,7.599999905,23.89999962,23.89999962,248616.0,248616.0,0.0,248616,0
20564,2016,Residential,Seattle,WA,98109,2008,84147,Multifamily Housing,30.79999924,30.79999924,96.69999695,96.69999695,1618535.75,1618535.75,0.0,1618536,0
20565,2016,NonResidential,Seattle,WA,98109,1962,25159,Supermarket/Grocery Store,344.1000061000001,350.5,755.2000122000001,762.0,8905287.0,9072714.0,0.0,4878886,4026400
20570,2016,Residential,Seattle,WA,98119,2007,83175,Multifamily Housing,49.40000153,49.70000076,137.8999939,138.1999969,2531163.0,2546467.25,0.0,2107395,423768
20573,2016,Specialty,Seattle,WA,98119,1948,27247,Other - Recreation,90.40000153,101.0,166.5,177.6999969,2332996.5,2607414.75,0.0,884313,1448683
20577,2016,Residential,Seattle,WA,98105,1928,58735,Multifamily Housing,36.20000076,40.90000153,52.90000153,58.0,2128963.5,2403526.5,0.0,416882,1712082
20585,2016,Residential,Seattle,WA,98112,2015,29848,Multifamily Housing,32.29999924,32.29999924,101.5,101.5,990361.5,990361.5,0.0,990361,0
20586,2016,Residential,Seattle,WA,98112,1928,34455,Multifamily Housing,52.09999847,58.20000076,73.09999847,79.5,1639849.25,1829513.25,0.0,276652,1363197
20594,2016,Residential,Seattle,WA,98122,1990,28038,Multifamily Housing,27.10000038,28.29999924,85.0,88.90000153,759405.6875,793884.1875,0.0,759406,0
20597,2016,Residential,Seattle,WA,98102,1924,24939,Multifamily Housing,23.89999962,25.70000076,75.0,80.69999695,595978.0,640962.3125,0.0,595978,0
20604,2016,NonResidential,Seattle,WA,98134,1955,26680,Distribution Center,7.199999809,7.199999809,22.5,22.5,243518.2031,243518.2031,0.0,243518,0
20605,2016,NonResidential,Seattle,WA,98106,1953,31521,Non-Refrigerated Warehouse,56.70000076,57.79999924,107.40000149999999,110.90000149999999,1788148.0,1823198.75,0.0,720945,1067203
20613,2016,NonResidential,Seattle,WA,98134,1951,24000,Non-Refrigerated Warehouse,52.40000153,62.90000153,93.0,104.0999985,1257033.5,1510110.25,0.0,436193,820840
20614,2016,NonResidential,Seattle,WA,98134,1952,21900,Self-Storage Facility,60.90000153,75.5,74.59999847,90.0,1333637.625,1654353.5,0.0,112187,1221451
20618,2016,NonResidential,Seattle,WA,98134,1961,38005,Non-Refrigerated Warehouse,19.79999924,21.10000038,55.59999847,57.59999847,752093.625,800420.6875,0.0,632708,119386
20620,2016,NonResidential,Seattle,WA,98134,1998,35579,Distribution Center,30.79999924,35.40000153,56.79999924,61.59999847,1096646.25,1259267.75,0.0,416047,680599
20624,2016,Residential,Seattle,WA,98103,2008,40505,Multifamily Housing,29.20000076,29.89999962,91.69999695,94.0,685888.1875,703674.125,0.0,685888,0
20626,2016,NonResidential,Seattle,WA,98134,1975,49950,Distribution Center,4.8000001910000005,4.8000001910000005,15.0,15.0,238969.7031,238969.7031,0.0,238970,0
20630,2016,Residential,Seattle,WA,98112,1967,118154,Multifamily Housing,42.5,44.79999924,122.5,131.6999969,3960898.75,4169621.25,0.0,3468864,492034
20645,2016,Specialty,Seattle,WA,98112,2001,62078,K-12 School,31.5,35.20000076,71.80000305,77.5,1955013.5,2187712.5,0.0,1151755,803258
