RID,BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
8164,22951,2017,Residential,Seattle,WA,98125,1977,24288,Multifamily,25.60000038,25.10000038,80.19999695,78.69999695,620722.875,608916.5,0,620722.982,0
8165,22954,2017,Residential,Seattle,WA,98125,1987,112424,Multifamily,34.20000076,33.90000153,107.5,106.4000015,2831382.5,2802157.25,0,2831382.093,0
8166,22955,2017,NonResidential,Seattle,WA,98125,1998,43661,Senior Care,93.40000153,92.30000305,238.1000061,234.6000061,4080111,4031394.25,0,2924768.533,1155341.992
8167,22956,2017,Residential,Seattle,WA,98125,1992,94711,Senior Care,48.09999847,47.5,117.8000031,115.9000015,4555792,4499627.5,0,3048558.452,1507233.008
8168,22957,2017,Residential,Seattle,WA,98125,1986,56996,Multifamily,35.29999924,34.90000153,110.6999969,109.4000015,1469766.125,1452822.75,0,1469765.702,0
8169,22958,2017,Residential,Seattle,WA,98125,1963,79014,Multifamily,26.29999924,25.79999924,82.59999847,80.90000153,2149994.5,2106088.5,0,2149994.39,0
8170,22961,2017,Residential,Seattle,WA,98125,1992,21620,Senior Care,80.19999695,79.09999847,152.6999969,150.1000061,1957540,1928894,0,799235.0901,1158304.98
8171,22962,2017,NonResidential,Seattle,WA,98133,1987,76105,Office,32.5,31.39999962,102,98.69999695,2471158.5,2393114.5,0,2471158.487,0
8172,22964,2017,Residential,Seattle,WA,98125,1989,21422,Multifamily,28.39999962,27.89999962,89.30000305,87.59999847,609191.1875,597573.875,0,609191.1151,0
8173,22971,2017,Residential,Seattle,WA,98102,1928,20384,Multifamily,32.09999847,32.09999847,50.29999924,50.20000076,654453.625,653339.125,0,161567.4097,492885.9863
8174,22983,2017,Residential,Seattle,WA,98102,1977,20383,Multifamily,22.60000038,22.10000038,70.90000153,69.5,460104,451151.9063,0,460104.0949,0
8175,23006,2017,Residential,Seattle,WA,98125,1976,24288,Multifamily,26.70000076,26.10000038,83.69999695,82.09999847,647581.8125,635007,0,647581.5529,0
8176,23008,2017,NonResidential,Seattle,WA,98125,1952,32009,Non-Refrige,56.5,54.90000153,124,122.3000031,2105726.25,2046821.25,0,1152538.094,953187.9883
8177,23009,2017,Residential,Seattle,WA,98125,1979,24552,Multifamily,31.39999962,30.60000038,98.69999695,96.19999695,771415.3125,752209.6875,0,771415.3481,0
8178,23010,2017,Residential,Seattle,WA,98125,1970,88340,Multifamily,44.90000153,44.20000076,121.5,119.1999969,3966221.25,3900513,0,3143967.994,822252.9297
8179,23017,2017,NonResidential,Seattle,WA,98125,1988,28841,Medical Off,53.40000153,52.90000153,119.0999985,118.6999969,1538702.75,1526491.625,0,870812.6659,667889.9902
8180,23020,2017,NonResidential,Seattle,WA,98125,1977,33344,Self-Storag,4.5,4.5,14.30000019,14.10000038,147140.5938,144813.4063,0,147140.4475,0
8181,23022,2017,Specialty,Seattle,WA,98125,2005,30498,Other - Rec,83.30000305,83,167,166.6999969,2539036,2530673,0,1160944.942,1378091.016
8182,23025,2017,Residential,Seattle,WA,98125,1972,124904,Senior Care,54.20000076,53.29999924,143.8999939,141.1999969,6767544.5,6658925,0,5198650.297,1568894.043
8183,23026,2017,Residential,Seattle,WA,98125,1989,44645,Multifamily,35.20000076,34.59999847,110.5,108.6999969,1322882.625,1301142.25,0,1322882.514,0
8184,23028,2017,Residential,Seattle,WA,98121,1901,44104,Multifamily,27.20000076,26.70000076,85.30000305,83.69999695,1173677.75,1152049.5,0,1173677.46,0
8185,23031,2017,Residential,Seattle,WA,98116,1988,24711,Multifamily,27.20000076,27,85.30000305,84.59999847,671314.5,666058.125,0,671314.412,0
8186,23040,2017,NonResidential,Seattle,WA,98106,1924,42975,K-12 School,43,41.70000076,60.40000153,58.90000153,920203.625,891521.625,0,156662.6597,763540.9668
8187,23047,2017,Residential,Seattle,WA,98133,1974,21552,Multifamily,25.60000038,25,80.5,78.59999847,552372.125,539144.8125,0,552372.092,0
8188,23049,2017,NonResidential,Seattle,WA,98108,1963,23260,Repair Serv,103.4000015,99.80000305,180.3999939,176.6000061,2404623,2320712.25,0,799320.0169,1605303.027
8189,23050,2017,Residential,Seattle,WA,98106,1988,298714,Multifamily,32.70000076,32.40000153,100.1999969,99.19999695,4783252,4738692,0,4601728.148,181522.998
8190,23051,2017,NonResidential,Seattle,WA,98106,1988,30659,Office,83,81.5,192.1000061,190.5,3004587.5,2950109.5,0,1818304.274,1186283.008
8191,23056,2017,NonResidential,SEATTLE,WQ,98109,1920,27144,Other,39.70000076,38.40000153,76.30000305,74.90000153,1077385.75,1041103.125,0,449461.7471,627923.9746
8192,23064,2017,NonResidential,Seattle,WA,98133,1970,23166,Other,148.1999969,144.3000031,155.6000061,151.5,3432370,3343131,0,3.070799919,3432366.797
8193,23071,2017,Specialty,Seattle,WA,98133,1966,668027,Hospital (G,207.6999969,206.3999939,399.7999878,398.5,100438040,99810344,0,42045526.67,58392506.25
8194,23074,2017,Residential,SEATTLE,WA,98133,1999,29810,Multifamily,56.90000153,55.5,178.6000061,174.3000031,2123997,2072519.75,0,2123996.656,0
8195,23075,2017,Residential,Seattle,WA,98133,1968,24163,Multifamily,23.79999924,22.89999962,74.90000153,72,576088.3125,553962.6875,0,576088.2109,0
8196,23076,2017,NonResidential,Seattle,WA,98133,1965,44719,Worship Fac,39.29999924,37.70000076,73.90000153,71.40000153,1882728.25,1804086.625,0,748414.3631,1134313.965
8197,23078,2017,Residential,Seatle,WA,98122,1972,20368,Multifamily,28,27.60000038,88,86.69999695,570667.1875,562688.8125,0,570667.236,0
8198,23080,2017,Residential,Seattle,WA,98122,1927,22059,Multifamily,80.90000153,79.80000305,116.3000031,115.0999985,1784230,1760244.75,0,330751.7629,1453478.027
8199,23098,2017,NonResidential,Seattle,WA,98144,1965,21603,Supermarket,254.8000031,254.1000061,587,586.2000122,5504763,5488612.5,0,3301695.585,2203066.992
8200,23101,2017,Residential,Seattle,WA,98119,1963,65538,Multifamily,40.40000153,39.5,122.4000015,119.9000015,2645239,2587845,0,2510251.69,134986.9873
8201,23102,2017,Residential,Seattle,WA,98121,1980,125258,Multifamily,40.40000153,39.79999924,97.80000305,96.19999695,4906967.5,4843205,0,3225829.978,1681136.914
8202,23103,2017,Residential,Seattle,WA,98116,2000,26148,Multifamily,41.5,40.29999924,108.3000031,105.8000031,1085122.25,1054382.5,0,809497.3199,275625.0244
8203,23104,2017,Residential,Seattle,WA,98103,1988,24847,Multifamily,28.10000038,28.10000038,88.19999695,88.19999695,697992.6875,697992.6875,0,697992.5201,0
8204,23105,2017,Residential,Seattle,WA,98126,1985,26827,Multifamily,36.70000076,35.90000153,115.0999985,112.6999969,819402.375,802463.3125,0,819402.3559,0
8205,23106,2017,Residential,Seattle,WA,98126,1973,63414,Multifamily,37.29999924,36.79999924,92.59999847,92.19999695,2362263,2336339.75,0,1621980.886,740281.9824
8206,23107,2017,Residential,Seattle,WA,98126,2000,68400,Multifamily,33.70000076,33.70000076,101.5999985,101.5999985,1148468.75,1148468.75,0,1080236.854,68231.99463
8207,23108,2017,Residential,Seattle,WA,98102,1986,25440,Multifamily,30.70000076,30,96.30000305,94.30000305,650148.5,636684.125,0,650148.3899,0
8208,23109,2017,Residential,Seattle,WA,98144,1986,33331,Multifamily,29,28.5,91.19999695,89.40000153,807165.875,790864.6875,0,807165.9109,0
8209,23110,2017,Residential,Seattle,WA,98116,1968,68815,Multifamily,28.29999924,27.79999924,88.80000305,87.40000153,1946321.5,1914747.75,0,1946321.235,0
8210,23111,2017,Residential,Seattle,WA,98116,1994,31027,Multifamily,32.5,32.5,91.90000153,92,1089814.625,1090313.75,0,925832.552,163982.0068
8211,23113,2017,Specialty,Seattle,WA,98112,1964,882282,Medical Off,169.6000061,166.6000061,327.2000122,322.1000061,100407080,98635408,0,42226871.06,58180206.25
8212,23115,2017,NonResidential,Seattle,WA,98108,1979,42900,Distributio,11.10000038,10.89999962,34.90000153,34.09999847,478264.0938,467770.0938,0,478264.1451,0
8213,23117,2017,Specialty,Seattle,WA,98108,2005,57952,Adult Educa,64.19999695,63.90000153,123.6999969,123.3000031,3721929,3704534.5,0,1558912.412,2163016.016
8214,23120,2017,NonResidential,Seattle,WA,98108,1971,26232,Other - Ser,110.5,110.5,187.8999939,188,2897504,2899175.5,0,903187.7478,1994316.016
8215,23125,2017,Residential,Seattle,WA,98106,2010,435501,Multifamily,37,36.5,91.40000153,90,13692729,13513746,0,9295483.906,4397244.141
8216,23128,2017,Residential,Seattle,WA,98115,1972,25472,Multifamily,18,17.70000076,56.5,55.40000153,375207.3125,367926.4063,0,375207.404,0
8217,23130,2017,Residential,Seattle,WA,98103,1978,28918,Multifamily,26.10000038,25.79999924,80.90000153,80.09999847,753978,747138.375,0,740034.8109,13942.99927
8218,23132,2017,Residential,Seattle,WA,98103,1990,43035,Multifamily,30.60000038,30.20000076,96.19999695,94.80000305,874416.3125,861627.125,0,874416.1111,0
8219,23158,2017,NonResidential,Seattle,WA,98144,1956,25840,Non-Refrige,12.5,12.5,39.20000076,39.09999847,322477.5938,322151.3125,0,322477.6629,0
8220,23161,2017,NonResidential,Seattle,WA,98144,1988,45145,Medical Off,40.40000153,40.40000153,127,127,1825650.5,1825650.5,0,1825650.31,0
8221,23162,2017,Residential,Seattle,WA,98104,1988,68669,Multifamily,27.29999924,27,85.69999695,84.69999695,1874965.25,1851228,0,1874965.012,0
8223,23164,2017,NonResidential,Seattle,WA,98144,2001,70332,Office,44.70000076,44.59999847,135,134.8999939,1985710.25,1979314.25,0,1872166.106,113543.9941
8224,23166,2017,Residential,Seattle,WA,98144,1992,24192,Multifamily,22.79999924,22.39999962,71.59999847,70.19999695,551684.375,540928.6875,0,551684.2541,0
8225,23167,2017,Residential,Seattle,WA,98101,1965,44616,Multifamily,39.79999924,39.09999847,125,122.5999985,1780203.75,1745847.25,0,1780203.536,0
8226,23170,2017,Residential,Seattle,WA,98125,1978,135955,Multifamily,32.5,32.09999847,97.90000153,96.59999847,3842538.25,3793515,0,3607356.619,235181.0059
8227,23172,2017,Residential,Seattle,WA,98103,2005,66013,Multifamily,38.20000076,37.59999847,119.8000031,118,1852419.75,1824215,0,1852419.583,0
8229,23175,2017,Residential,Seattle,WA,98109,1978,34590,Multifamily,21,20.60000038,65.90000153,64.69999695,725507,713095.6875,0,725506.8881,0
8230,23177,2017,Residential,Seattle,WA,98103,2000,37964,Multifamily,31.10000038,30.70000076,97.59999847,96.5,1180038.375,1167144.125,0,1180038.174,0
8231,23181,2017,Residential,Seattle,WA,98104,1907,22402,Multifamily,29.29999924,28.79999924,88,86.19999695,657069.5,644361.625,0,612661.4389,44408.00476
8232,23182,2017,Residential,Seattle,WA,98104,2008,97490,Multifamily,40.09999847,39.59999847,90.90000153,90.40000153,2807875.5,2772762.25,0,1633216.282,1174658.984
8233,23184,2017,Residential,Seattle,WA,98104,1911,30985,Multifamily,35.09999847,35.09999847,110.1999969,110.1999969,1117175.125,1117416.25,0,1117175.166,0
8234,23187,2017,Residential,Seattle,WA,98104,1991,109874,Multifamily,46.5,46.40000153,113.8000031,113.5999985,3312144.25,3301536.75,0,2214009.908,1098133.984
8235,23189,2017,Residential,Seattle,WA,98125,1999,37692,Multifamily,27.29999924,27.10000038,85.69999695,85.09999847,654569.875,650098.625,0,654569.7021,0
8236,23191,2017,Residential,Seattle,WA,98125,1966,31744,Multifamily,22.39999962,22.10000038,70.40000153,69.40000153,711902.375,701727.5,0,711902.1779,0
8237,23196,2017,Residential,Seattle,WA,98122,1907,35000,Multifamily,25.79999924,25.39999962,80.90000153,79.90000153,902025.1875,890604.375,0,902025.0021,0
8238,23204,2017,Specialty,Seattle,WA,98108,1971,50546,K-12 School,21.60000038,21.5,63.20000076,63,1171030.875,1164148.375,0,1047389.85,123641.0034
8239,23212,2017,Residential,SEATTLE,WA,98119,1930,36837,Multifamily,41.20000076,41.20000076,80.59999847,80.59999847,1518800.25,1518914,0,657986.1271,860813.9648
8240,23213,2017,Residential,Seattle,WA,98104,1930,39520,Multifamily,66.69999695,66,96,95.30000305,2635684,2607925,0,490950.974,2144732.813
8241,23215,2017,Residential,Seattle,WA,98119,1929,41420,Multifamily,30.20000076,29.60000038,66.09999847,64.5,1248895.375,1227280.125,0,683329.4501,565566.0156
8242,23216,2017,Residential,SEATTLE,WA,98119,1930,20798,Multifamily,75.69999695,75.80000305,100.1999969,100.1999969,1574522.375,1575535.125,0,205596.2043,1368926.074
8243,23220,2017,Residential,Seattle,WA,98119,1930,32693,Multifamily,79.09999847,79.09999847,105.1999969,105.3000031,2137884.25,2139581,0,286548.29,1851335.938
8244,23609,2017,Residential,seattle,WA,98125,1981,43132,Multifamily,28.89999962,28.60000038,90.90000153,89.80000305,1248146.5,1232961.375,0,1248146.492,0
8245,23222,2017,Residential,Seattle,WA,98116,1958,29811,Multifamily,23.39999962,23.39999962,73.30000305,73.30000305,550068.3125,550068.3125,0,550068.2989,0
8246,23223,2017,Residential,Seattle,WA,98116,1989,22606,Multifamily,25.60000038,25.20000076,80.40000153,79,578597.8125,568776.1875,0,578597.7369,0
8247,23226,2017,Residential,Seattle,WA,98117,2001,23381,Multifamily,18.5,18.29999924,58.20000076,57.40000153,433606.5938,427054.8125,0,433606.5029,0
8248,23228,2017,NonResidential,Seattle,WA,98117,1994,45522,Supermarket,290.8999939,289.6000061,635,633.5999756,13244391,13185170,0,7176799.947,6067590.234
8249,23240,2017,Residential,Seattle,WA,98116,1990,27328,Multifamily,42.20000076,41.70000076,132.6000061,130.8999939,1154120.625,1139527.25,0,1154120.622,0
8250,23242,2017,Residential,Seattle,WA,98136,2014,72356,Multifamily,34.90000153,34.59999847,82.5,81.69999695,2199213.5,2179595.5,0,1382300.468,816912.9883
8251,23251,2017,Residential,Seattle,WA,98136,1969,24180,Multifamily,19.79999924,19.79999924,62.20000076,62.20000076,478941.6875,479130.4063,0,478941.7469,0
8252,23253,2017,Residential,Seattle,WA,98136,1980,23932,Multifamily,26,25.79999924,81.59999847,80.90000153,621701.1875,616752.5,0,621701.2131,0
8253,23265,2017,Specialty,Seattle,WA,98134,1989,139557,Other,58.70000076,57,138.8999939,136.1999969,8185309.5,7961480.5,0,5160161.658,3025146.875
8254,23268,2017,NonResidential,Seattle,WA,98134,1997,40657,Office,68.90000153,67.5,210.6999969,206.3000031,2800456,2744540.25,0,2691166.592,109289.0015
8255,23277,2017,NonResidential,Seattle,WA,98134,1900,20200,Non-Refrige,12.10000038,12.10000038,36,36,244201.7969,244275.5,0,225472.7969,18728.99933
8256,23284,2017,Residential,Seattle,WA,98104,1967,212938,Multifamily,56.09999847,56.09999847,92.30000305,92.40000153,11941214,11948948,0,3406044.994,8535168.75
8257,23285,2017,Residential,Seattle,WA,98104,1930,32688,Multifamily,54.09999847,53.09999847,75.90000153,74.90000153,1589287.375,1560871.5,0,268436.3811,1320850.977
8258,23286,2017,Residential,Seattle,WA,98104,1948,50145,Multifamily,64.5,64.59999847,88.5,88.59999847,2996898.75,2999024.75,0,461687.956,2535210.938
8259,23287,2017,Residential,Seattle,WA,98104,2008,629615,Multifamily,44.40000153,44.29999924,109,108.8000031,27955580,27862028,0,18787384.71,9168193.75
8263,23292,2017,Residential,Seattle,WA,98104,2006,332781,Multifamily,81.09999847,80.30000305,220.8999939,218.3999939,14051310,13913223,0,11250258.8,2801049.805
8264,23293,2017,Residential,Seattle,WA,98102,1902,54770,Multifamily,65.90000153,62.40000153,102.5,98.80000305,3606741,3416759.25,0,872830.8639,2733909.961
8266,23297,2017,NonResidential,Seattle,WA,98104,1904,44086,Residence H,95.09999847,92.69999695,164.6999969,161.6000061,4194438.5,4086242.5,2372166.5,1193601.834,628670.0195
8267,23299,2017,NonResidential,Seattle,WA,98104,1970,54372,Office,27.5,27.10000038,86.40000153,85.19999695,1495531.75,1474829.125,0,1495531.846,0
8268,23300,2017,Residential,Seattle,WA,98104,1956,24039,Multifamily,31.70000076,31,99.5,97.40000153,761909.5,745935.125,0,761909.5161,0
8269,23301,2017,Residential,Seattle,WA,98104,1960,45564,Multifamily,69.40000153,69.5,99,99,3163692,3165623.25,0,568087.4441,2595604.297
8270,23304,2017,Residential,SEATTLE,WA,98104,1967,92183,Multifamily,57.90000153,58,111.4000015,111.5,5339603.5,5342623,3083606.25,2006332.13,249665.0146
8271,23305,2017,Residential,Seattle,WA,98104,1925,25316,Multifamily,63.20000076,63.09999847,109.5999985,109,1600563.25,1596555.875,0,523276.262,1077287.012
8272,23307,2017,Residential,Seattle,WA,98104,1999,57042,Multifamily,28,28,87.80000305,87.80000305,1200594.125,1200594.125,0,1200593.768,0
8273,23310,2017,NonResidential,Seattle,WA,98104,1951,47699,Museum,255.6000061,255,475.7000122,475,12011831,11983119,7811140,4090706.51,109983.9966
8274,23311,2017,NonResidential,Seattle,WA,98104,1945,274568,Medical Off,122.9000015,119.6999969,258.2000122,251.8999939,28238862,27503094,15151562,13087299.22,0
8275,23313,2017,NonResidential,Seattle,WA,98122,1956,21282,Office,38.90000153,38.79999924,71,70.90000153,764766,762662.375,519081.9063,245684.1255,0
8276,23322,2017,Residential,Seattle,WA,98125,1982,93087,Multifamily,35.5,34.79999924,103.1999969,101.3000031,2102943.25,2059955.625,0,1864710.886,238232.0068
8277,23323,2017,Residential,Seattle,WA,98125,1965,86835,Multifamily,31.5,30.60000038,97.59999847,94.80000305,1659620.125,1612739.5,0,1628431.912,31188.00049
8278,23327,2017,Residential,Seattle,WA,98125,1990,128649,Multifamily,33.90000153,33.09999847,106.4000015,104,3864484.5,3777397,0,3864484.086,0
8279,23331,2017,NonResidential,Seattle,WA,98125,1985,33580,Office,24.70000076,23.89999962,77.5,75.19999695,508441.5,493019.8125,0,508441.2059,0
8280,23335,2017,Residential,Seattle,WA,98125,2010,165914,Senior Care,35,34.09999847,85.69999695,83.09999847,4368424,4260422.5,0,2922160.059,1446263.965
8281,23338,2017,Residential,Seattle,WA,98125,2001,21388,Multifamily,33.59999847,33.59999847,105.5,105.5,578137.6875,578302.3125,0,578137.4901,0
8282,23340,2017,Residential,Seattle,WA,98125,2000,103554,Multifamily,23.5,23.5,73.69999695,73.69999695,1882419.5,1882720,0,1882419.166,0
8283,23342,2017,NonResidential,Seattle,WA,98165,1977,21936,Non-Refrige,5.099999905,5,12.5,12.30000019,111450.2031,110211.2031,0,74735.08187,36715.00244
8284,23343,2017,NonResidential,SEATTLE,WA,98125,1969,30160,Other,38,36.59999847,57.09999847,55.59999847,1145562.25,1102140.125,0,248159.5315,897402.5391
8286,23360,2017,Residential,SEATTLE,WA,98136,1991,28645,Multifamily,25.70000076,25.20000076,80.59999847,79.19999695,735478.375,722760.625,0,735478.4581,0
8287,23364,2017,Residential,Seattle,WA,98136,1991,34544,Multifamily,30.5,30.10000038,87.40000153,86.19999695,931527.375,918219.8125,0,807016.1561,124510.9985
8288,23365,2017,Residential,SEATTLE,WA,98136,1960,22195,Multifamily,29.20000076,28.60000038,91.80000305,89.69999695,649006.5,634282.1875,0,649006.4361,0
8289,23367,2017,Residential,Seattle,WA,98116,1976,72155,Multifamily,30.89999962,30.5,77.5,76.69999695,2229809,2197318.5,0,1554952.786,674855.957
8290,23368,2017,NonResidential,Seattle,WA,98011,1909,111137,Office,107.8000031,103.9000015,216.1000061,211,10676526,10295424,0,4875110.809,5801414.063
8291,23372,2017,Residential,Seattle,WA,98136,1989,30080,Multifamily,20.60000038,20.60000038,64.80000305,64.80000305,620516.625,620711.5,0,620516.556,0
8292,23373,2017,Residential,Seattle,WA,98121,1993,260685,Multifamily,39,38.29999924,99.80000305,97.5,12374221,12144364,0,8914528.988,3459691.016
8294,23396,2017,NonResidential,SEATTLE,WA,98106,1997,40189,Other - Uti,49.59999847,48.70000076,102.9000015,102,1857070.125,1824035.75,0,911338.0561,945732.0313
8295,23397,2017,NonResidential,Seattle,WA,98106,1966,28109,Other,105.4000015,105.4000015,317.7000122,317.7000122,2961610.5,2961610.5,0,2784993.18,176617.0044
8296,23400,2017,NonResidential,Seattle,WA,98103,1988,27000,Office,32.40000153,31.20000076,101.6999969,98,2473403,2382073.75,0,2473402.516,0
8297,23404,2017,NonResidential,Seattle,WA,98122,1959,25151,Office,42.09999847,42.09999847,92.5,92.40000153,1017546.813,1015764.313,495664,521882.7799,0
8298,23408,2017,NonResidential,Seattle,WA,98104,1928,35770,Hotel,78.40000153,78.40000153,117.3000031,117.4000015,2803966,2805499.5,0,599083.7581,2204882.031
8299,23409,2017,Residential,Seattle,WA,98104,1925,51900,Multifamily,59.59999847,59.5,81.30000305,81.09999847,3095767,3085493.5,0,463122.702,2632643.945
8300,23410,2017,NonResidential,Seattle,WA,98101,1928,48006,Hotel,68.40000153,67.69999695,138.5,136.1999969,3284306.25,3248922,0,1531016.966,1753289.063
8301,23416,2017,NonResidential,Seattle,WA,98104,1960,29631,Supermarket,161,161,340.2000122,340,5474933,5473779,0,2784593.55,2690339.063
8302,23418,2017,NonResidential,Seattle,WA,98104,1989,23472,Office,66,63.5,151,148.1999969,1499258.5,1441930.75,0,887480.2859,611778.0273
8303,23419,2017,Specialty,Seattle,WA,98134,1973,21315,Office,158.8999939,157.3000031,250.8999939,249.1999969,3245729.5,3213001.5,0,820814.9239,2424914.648
8304,23420,2017,Residential,Seattle,WA,98102,1996,23821,Multifamily,39.29999924,38.5,71,70.19999695,935944,917547.8125,0,338827.9669,597116.0156
8305,23421,2017,Residential,Seattle,WA,98101,1980,53290,Multifamily,35.20000076,34.70000076,110.4000015,109.0999985,1873681.875,1850735.5,0,1873681.674,0
8306,23430,2017,Residential,SEATTLE,WA,98102,1991,32040,Multifamily,46.59999847,46.59999847,102.6999969,102.8000031,1491968.5,1492409.75,0,825469.2651,666499.0234
8307,23432,2017,Residential,Seattle,WA,98119,1985,22716,Multifamily,43.90000153,43.40000153,137.8000031,136.3999939,978481.375,968445.1875,0,978481.418,0
8308,23433,2017,Residential,Seattle,WA,98119,1967,43477,Multifamily,57.90000153,57.29999924,136.6000061,134.8000031,1926585.625,1906717.25,0,1208809.544,717776.0254
8309,23435,2017,Residential,Seattle,WA,98119,1930,31040,Multifamily,27.29999924,26.5,85.5,82.90000153,705054.1875,683886.1875,0,702805.1461,2248.960114
8311,23438,2017,Residential,Seattle,WA,98119,1982,109864,Multifamily,24.89999962,24.39999962,78.19999695,76.69999695,2188685.5,2146374.5,0,2188685.404,0
8312,23439,2017,Residential,Seattle,WA,98119,1982,25357,Multifamily,23.39999962,22.79999924,68,66.19999695,593431.8125,578570.375,0,527008.6701,66423.00415
8313,23440,2017,Residential,Seattle,WA,98119,1975,24084,Multifamily,53.90000153,53.09999847,112.4000015,111,1297160.375,1279815.25,0,643376.2629,653784.0332
8314,23446,2017,Residential,Seattle,WA,98109,1915,24280,Multifamily,34.70000076,34.20000076,72.59999847,71,842219.3125,830044.125,0,419748.3451,422471.0449
8315,23447,2017,Residential,SEattle,WA,98109,1958,36732,Multifamily,27.10000038,26.60000038,85.19999695,83.59999847,922949,906156.125,0,922949.0921,0
8316,23449,2017,Residential,Seattle,WA,98109,1929,41137,Multifamily,44.29999924,43.20000076,63.29999924,62.09999847,1844754.125,1802142.125,0,335408.13,1509345.996
8317,23450,2017,Residential,SEATTLE,WA,98109,1913,21234,Multifamily,37.79999924,37.40000153,73.90000153,72.59999847,802995.625,793968.375,0,347769.4595,455226.0254
8318,23451,2017,Residential,Seattle,WA,98109,1962,29454,Multifamily,25.5,25.20000076,80.09999847,79.30000305,655142.3125,648120.1875,0,655142.2251,0
8319,23452,2017,Residential,Seattle,WA,98198,1962,25596,Multifamily,24.60000038,24.10000038,77.19999695,75.80000305,628936.3125,618043.875,0,628936.3591,0
8320,23453,2017,Residential,Seattle,WA,98109,1948,23120,Multifamily,53.29999924,52,76.19999695,74.90000153,1232945.375,1203199.875,0,223701.3025,1009244.043
8321,23454,2017,Residential,Seattle,WA,98119,1958,39212,Multifamily,37.29999924,36.70000076,117.3000031,115.1999969,1464378.625,1438109.625,0,1464378.58,0
8322,23457,2017,Residential,Seattle,WA,98119,1960,22093,Multifamily,25.89999962,25.39999962,81.30000305,79.80000305,572282,561787.125,0,572281.8051,0
8323,23458,2017,Residential,Seattle,WA,98109,1906,22113,Multifamily,31.39999962,29.29999924,98.5,92.09999847,693827.5,648648,0,693827.4811,0
8324,23459,2017,NonResidential,Seattle,WA,98119,1984,57110,Office,53.20000076,52.79999924,151.3000031,150.8000031,1961266.75,1945139.625,0,1683062.83,278203.7842
8325,23462,2017,Residential,Seattle,WA,98119,1914,40370,Multifamily,25.5,24.29999924,80.09999847,76.40000153,1029706.5,982601.875,0,1029706.414,0
8326,23465,2017,Residential,Seattle,WA,98119,1924,51150,Multifamily,73.40000153,72.5,102.5,101.5,3545212.5,3501230.25,0,588222.2959,2956989.844
8327,23466,2017,Residential,seattle,WA,98119,1950,129860,Multifamily,76,76,112.8000031,112.9000015,6330170,6335009,0,1315565.16,5014604.688
8328,23484,2017,Residential,Seattle,WA,98144,1968,35796,Multifamily,36.5,35.70000076,114.6999969,112.0999985,1264772.75,1236455.25,0,1264772.422,0
8329,23495,2017,Residential,Seattle,WA,98125,1975,72671,Multifamily,38.90000153,38.29999924,121.0999985,119.1999969,2289462.5,2253481.75,0,2259454.123,30007.99866
8330,23496,2017,Residential,Seattle,WA,98125,1967,22382,Multifamily,32,31.5,100.5999985,98.90000153,717315,705249.375,0,717314.996,0
8331,23499,2017,Residential,Seattle,WA,98125,1977,27639,Multifamily,33.20000076,33.20000076,104.0999985,104.0999985,786692.875,786692.875,0,786692.898,0
8332,23501,2017,Residential,Seattle,WA,98125,1970,101613,Multifamily,23.79999924,23.39999962,64.5,63.29999924,2416689.5,2377916.75,0,1920369.136,496319.9707
8333,23502,2017,Residential,Seattle,WA,98125,1986,30942,Multifamily,29.89999962,29.60000038,93.80000305,92.80000305,924598,914518,0,924597.7279,0
8334,23503,2017,NonResidential,Seattle,WA,98126,1902,20398,Restaurant,466.1000061,455.7000122,856.7000122,840.7000122,9508092,9295615,0,3584349.93,5923741.797
8335,23504,2017,NonResidential,Seattle,WA,98134,1952,41308,Distributio,42.5,41,98.19999695,96.69999695,1754652,1694200.875,0,1059146.856,695504.9805
8337,23510,2017,Residential,Seattle,WA,98126,1978,39888,Multifamily,63.09999847,62.70000076,115.4000015,114,2515798.75,2499201.5,0,937889.4938,1577908.984
8338,23515,2017,Residential,Seattle,WA,98125,2000,30833,Multifamily,23.5,23.20000076,73.90000153,72.80000305,725761.125,714883.125,0,725761.0821,0
8339,23516,2017,Residential,Seattle,WA,98109,2001,28453,Multifamily,32.29999924,32.29999924,100.5999985,100.5999985,917200.6875,917200.6875,0,908066.5879,9134.00116
8340,23517,2017,Residential,Seattle,WA,98102,1966,28291,Multifamily,25.20000076,24.60000038,79,77.30000305,711772.6875,696263.1875,0,711772.5219,0
8341,23518,2017,Residential,Seattle,WA,98109,1999,34459,Multifamily,23.10000038,22.60000038,72.59999847,71.09999847,910437.6875,891063.3125,0,910437.608,0
8342,23519,2017,Residential,Seattle,WA,98116,2002,40025,Multifamily,39.29999924,38.90000153,95.5,95.19999695,1572153.625,1557788,0,1039844.532,532309.0332
8343,23521,2017,Residential,Seattle,WA,98102,1981,25012,Multifamily,32.09999847,31.5,100.8000031,98.80000305,802916.875,786804.375,0,802916.6381,0
8344,23522,2017,Residential,Seattle,WA,98109,1968,35750,Multifamily,37.40000153,36.90000153,84.09999847,82.5,1338413.125,1319468.75,0,765671.8859,572741.0156
